x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89630.7338435,43149.7168678,0.0,0.8126558297889874,0.0,0.0,-0.5827439423194138,20.0
89631.0548916,43148.7690509,0.0,0.8167445533139185,0.0,0.0,-0.5769994234243634,20.0
89631.3874742,43147.830931,0.0,0.8217231988201057,0.0,0.0,-0.5698868172899362,20.0
89631.7353136,43146.9013507,0.0,0.8281108955246425,0.0,0.0,-0.5605643091683369,20.0
89632.1037024,43145.9807946,0.0,0.8367418852653168,0.0,0.0,-0.5475974958330648,20.0
89632.503814,43145.0647708,0.0,0.8473294450915593,0.0,0.0,-0.5310676147919681,20.0
89632.9405548,43144.1631275,0.0,0.8591733488668505,0.0,0.0,-0.5116846261096002,20.0
89633.4130739,43143.2909611,0.0,0.8718859838476496,0.0,0.0,-0.4897089249442123,20.0
89633.9341644,43142.4358386,0.0,0.8854771739161853,0.0,0.0,-0.46468287516693113,20.0
89634.5039289,43141.6105529,0.0,0.8996188446038617,0.0,0.0,-0.4366760062490415,20.0
89635.1156185,43140.8336812,0.0,0.9139137373681203,0.0,0.0,-0.40590846338778697,20.0
89635.7840974,43140.0939612,0.0,0.9280641847184522,0.0,0.0,-0.3724202854878807,20.0
89636.5141748,43139.3955543,0.0,0.9415444795001106,0.0,0.0,-0.3368886954512808,20.0
89637.3019057,43138.7490835,0.0,0.9542329156287431,0.0,0.0,-0.2990644457816209,20.0
89638.1315989,43138.1723707,0.0,0.966756813102402,0.0,0.0,-0.2556976032740382,20.0
89638.9794208,43137.6901564,0.0,0.9800924715767853,0.0,0.0,-0.1985415502067725,20.0
89639.9446992,43137.2823399,0.0,0.9921755173789535,0.0,0.0,-0.12485088191040501,20.0
89640.9132356,43137.0346656,0.0,0.9993398578562454,0.0,0.0,-0.03632971923727684,20.0
89641.8475857,43136.9666415,0.0,0.9975325684775334,0.0,0.0,0.0702052336127097,20.0
89642.851981,43137.1087217,0.0,0.9855192366433333,0.0,0.0,0.1695636582701067,20.0
89643.7756605,43137.4362656,0.0,0.9689809514775058,0.0,0.0,0.24713541970698477,20.0
89644.6690804,43137.9237003,0.0,0.9437069778622191,0.0,0.0,0.33078261733978265,20.0
89645.4406904,43138.5403869,0.0,0.8980387616480988,0.0,0.0,0.43991633588393725,20.0
89646.0177848,43139.2842944,0.0,0.8280436533497567,0.0,0.0,0.5606636319106028,20.0
89646.3832524,43140.1981863,0.0,0.7635341481991876,0.0,0.0,0.645767453913358,20.0
89646.5470537,43141.1714388,0.0,0.7200232280075323,0.0,0.0,0.6939499629869672,20.0
89646.5831214,43142.1490958,0.0,0.6843725937873797,0.0,0.0,0.7291324659297062,20.0
89646.5165368,43143.1994037,0.0,0.6498079379196721,0.0,0.0,0.7600984435035922,20.0
89646.3590889,43144.1996186,0.0,0.6187453963840547,0.0,0.0,0.7855915824737044,20.0
89646.1250622,43145.1706127,0.0,0.5918035950348061,0.0,0.0,0.8060821948808193,20.0
89645.8245422,43146.1278284,0.0,0.5679704170882192,0.0,0.0,0.8230489689639581,20.0
89645.4674572,43147.0687336,0.0,0.5484361752247783,0.0,0.0,0.8361924190668175,20.0
89645.0681945,43147.9878341,0.0,0.5347869171565687,0.0,0.0,0.8449869544780992,20.0
89644.6433699,43148.8848924,0.0,0.5272074619915689,0.0,0.0,0.8497366015539218,20.0
89644.2012432,43149.776877,0.0,0.5220365723898539,0.0,0.0,0.8529231015088364,20.0
89643.7472765,43150.6654554,0.0,0.516063384074735,0.0,0.0,0.8565503975933539,20.0
89643.2820283,43151.5455346,0.0,0.5093822759871797,0.0,0.0,0.8605403517035798,20.0
89642.8036942,43152.417256,0.0,0.5031575432858504,0.0,0.0,0.8641947041231782,20.0
89642.3117898,43153.2838067,0.0,0.4982543568988156,0.0,0.0,0.867030908233004,20.0
89641.8078004,43154.1486758,0.0,0.4946258083527139,0.0,0.0,0.8691060405447797,20.0
89641.297542,43155.0077127,0.0,0.491500937201982,0.0,0.0,0.8708770457013856,20.0
89640.7820953,43155.8614561,0.0,0.4881990857063901,0.0,0.0,0.8727322915507623,20.0
89640.259196,43156.7128999,0.0,0.48468409207902713,0.0,0.0,0.8746892767637712,20.0
89639.7290667,43157.5607425,0.0,0.4808002169514227,0.0,0.0,0.8768301724846521,20.0
89639.1916789,43158.4034723,0.0,0.47637209836743294,0.0,0.0,0.8792437795611686,20.0
89638.6467358,43159.239332,0.0,0.47136016532639546,0.0,0.0,0.8819408112472589,20.0
89638.0917656,43160.0697545,0.0,0.4662257110760152,0.0,0.0,0.8846658048843439,20.0
89637.5264928,43160.8946706,0.0,0.4615693662374312,0.0,0.0,0.8871041202424753,20.0
89636.954713,43161.7105548,0.0,0.45743001012581996,0.0,0.0,0.8892456273922814,20.0
89636.3750293,43162.5215273,0.0,0.4530515828009899,0.0,0.0,0.8914843034633407,20.0
89635.786102,43163.328535,0.0,0.44752874562107836,0.0,0.0,0.8942695465254445,20.0
89635.1883153,43164.1267553,0.0,0.44086843653861413,0.0,0.0,0.8975717362216783,20.0
89634.5812101,43164.9127851,0.0,0.4346816010243756,0.0,0.0,0.9005842024657581,20.0
89633.964234,43165.6892665,0.0,0.4308977822690485,0.0,0.0,0.9024007431488604,20.0
89633.3352683,43166.4673368,0.0,0.42957313185689183,0.0,0.0,0.9030320727342199,20.0
89632.7042978,43167.2432185,0.0,0.4286090862539833,0.0,0.0,0.9034900393366412,20.0
89632.0755092,43168.0130543,0.0,0.42554552205914065,0.0,0.0,0.9049370191650983,20.0
89631.435854,43168.7854517,0.0,0.4202062886258506,0.0,0.0,0.9074286060067142,20.0
89630.7806729,43169.5578842,0.0,0.41293031376809736,0.0,0.0,0.9107626232841248,20.0
89630.1071613,43170.326637,0.0,0.40425015179346524,0.0,0.0,0.9146484651356281,20.0
89629.4368985,43171.0629439,0.0,0.3934538696659247,0.0,0.0,0.9193443600984941,20.0
89628.7622914,43171.7698466,0.0,0.3747109644760649,0.0,0.0,0.9271416790876232,20.0
89628.0399223,43172.4677447,0.0,0.3391691540961183,0.0,0.0,0.9407254035635072,20.0
89627.2835961,43173.0946009,0.0,0.29113886335751166,0.0,0.0,0.9566808047843838,20.0
89626.4741579,43173.6375432,0.0,0.2530210061937659,0.0,0.0,0.9674607849544571,20.0
89625.6134292,43174.1208126,0.0,0.23818342608407228,0.0,0.0,0.9712201890090904,20.0
89624.7107166,43174.5919111,0.0,0.24323449358487656,0.0,0.0,0.9699675155027144,20.0
89623.807026,43175.0755532,0.0,0.2564000203713533,0.0,0.0,0.9665707576549012,20.0
89622.9266291,43175.5779899,0.0,0.26986630778916365,0.0,0.0,0.9628978013892463,20.0
89622.0855098,43176.0896523,0.0,0.2863425275655406,0.0,0.0,0.9581273176918491,20.0
89621.259934,43176.6315053,0.0,0.32469179785650887,0.0,0.0,0.9458198752430126,20.0
89620.4866457,43177.2333596,0.0,0.3918976570439673,0.0,0.0,0.9200088186552611,20.0
89619.7895299,43177.9589163,0.0,0.46452869653209095,0.0,0.0,0.8855580670391957,20.0
89619.2620673,43178.7223603,0.0,0.5296644093501773,0.0,0.0,0.8482072939250922,20.0
89618.8284544,43179.6100441,0.0,0.5941061633928182,0.0,0.0,0.8043866400050824,20.0
89618.5193689,43180.6146098,0.0,0.6553067981334618,0.0,0.0,0.7553628269382008,20.0
89618.3768297,43181.6143704,0.0,0.7084344531873533,0.0,0.0,0.7057766116393598,20.0
89618.3805925,43182.6154411,0.0,0.7580510841576431,0.0,0.0,0.6521951807606539,20.0
89618.5311908,43183.6129484,0.0,0.8085757240571679,0.0,0.0,0.5883921298466072,20.0
89618.8378711,43184.5616553,0.0,0.8599996313160513,0.0,0.0,0.5102946542305297,20.0
89619.3244431,43185.4528667,0.0,0.9032303717669653,0.0,0.0,0.42915602700848754,20.0
89619.9569576,43186.229181,0.0,0.936714663589702,0.0,0.0,0.3500937574650987,20.0
89620.7025018,43186.8769552,0.0,0.9625914020642047,0.0,0.0,0.27095717866863867,20.0
89621.5397217,43187.3888485,0.0,0.9811001838660101,0.0,0.0,0.19350046309526314,20.0
89622.4524596,43187.7634553,0.0,0.991945338760774,0.0,0.0,0.12666666850743852,20.0
89623.4149316,43188.013336,0.0,0.9972600326166723,0.0,0.0,0.07397585650327912,20.0
89624.4163549,43188.1627274,0.0,0.9994292925439825,0.0,0.0,0.03378001191584429,20.0
89625.4613633,43188.2334493,0.0,0.9999977214383932,0.0,0.0,-0.0021347407387822715,20.0
89626.4896076,43188.2290592,0.0,0.9992163585470838,0.0,0.0,-0.0395811673893746,20.0
89627.4513736,43188.1527441,0.0,0.9959983806098208,0.0,0.0,-0.08937128074842933,20.0
89628.4660098,43187.9691788,0.0,0.9882688321357853,0.0,0.0,-0.15272431184644758,20.0
89629.4232312,43187.6660878,0.0,0.9789396551853482,0.0,0.0,-0.20414982612187452,20.0
89630.2555034,43187.3031779,0.0,0.972541562747419,0.0,0.0,-0.23272926057719517,20.0
89631.1052878,43186.8717664,0.0,0.9659870719291621,0.0,0.0,-0.25859036499012045,20.0
89631.9987976,43186.3564622,0.0,0.9609871439255988,0.0,0.0,-0.2765930389755325,20.0
89632.7873474,43185.8615384,0.0,0.9577820855438096,0.0,0.0,-0.28749517667493235,20.0
89633.6191638,43185.3127209,0.0,0.955244307607401,0.0,0.0,-0.29581803999022277,20.0
89634.5035197,43184.7068906,0.0,0.9535479351749717,0.0,0.0,-0.3012413240635288,20.0
89635.3534645,43184.1103291,0.0,0.9548992786055122,0.0,0.0,-0.2969299037124293,20.0
89636.1976582,43183.5291194,0.0,0.9601254812594128,0.0,0.0,-0.27956941935122487,20.0
89637.0165631,43183.0080418,0.0,0.9706471057604688,0.0,0.0,-0.24050820376616142,20.0
89637.9388551,43182.5210918,0.0,0.9827612715970363,0.0,0.0,-0.18487910387325096,20.0
89638.8619388,43182.1610449,0.0,0.9909475392585515,0.0,0.0,-0.13424967201979116,20.0
89639.7561327,43181.9142312,0.0,0.9957904389338319,0.0,0.0,-0.0916591606331104,20.0
89640.716848,43181.7358587,0.0,0.9990488498028061,0.0,0.0,-0.043604996361545086,20.0
89641.7330105,43181.6469855,0.0,0.999999095299649,0.0,0.0,-0.0013451393546194035,20.0
89642.6783375,43181.6444423,0.0,0.999401752595907,0.0,0.0,0.03458521227677424,20.0
89643.6885415,43181.7144442,0.0,0.99759092741382,0.0,0.0,0.0693710425295334,20.0
89644.7017475,43181.8560427,0.0,0.9948057069634315,0.0,0.0,0.10179197116171401,20.0
89645.6621305,43182.0546617,0.0,0.9913485424099376,0.0,0.0,0.13125573306218685,20.0
89646.6370821,43182.3174377,0.0,0.9872653492637702,0.0,0.0,0.15908214903968895,20.0
89647.5949839,43182.6343679,0.0,0.9831374461799518,0.0,0.0,0.18286815446862908,20.0
89648.5176315,43182.9899021,0.0,0.9797235707910741,0.0,0.0,0.20035399880308674,20.0
89649.4409578,43183.384026,0.0,0.9771916313505647,0.0,0.0,0.21235940200147005,20.0
89650.362397,43183.804364,0.0,0.9757444165251353,0.0,0.0,0.21891284480364145,20.0
89651.2755363,43184.2358153,0.0,0.9755984599759476,0.0,0.0,0.21956239407639772,20.0
89652.1800006,43184.6646418,0.0,0.9768155907043866,0.0,0.0,0.2140824648513753,20.0
89653.0744927,43185.076505,0.0,0.9795800396821608,0.0,0.0,0.20105458427078043,20.0
89654.0427787,43185.4914583,0.0,0.9839049459172692,0.0,0.0,0.1786926338703856,20.0
89654.9733609,43185.8410046,0.0,0.9896243386437432,0.0,0.0,0.14367904636353165,20.0
89655.8946825,43186.1142901,0.0,0.9961466145832636,0.0,0.0,0.08770360456847236,20.0
89656.9057557,43186.2937165,0.0,0.9999295228756543,0.0,0.0,0.011872206267852717,20.0
89657.8616269,43186.3164179,0.0,0.9971921350246848,0.0,0.0,-0.07488555164322838,20.0
89658.8523784,43186.1667702,0.0,0.986978402249917,0.0,0.0,-0.1608528317817285,20.0
89659.7918496,43185.8521941,0.0,0.9688278232514955,0.0,0.0,-0.24773503767890612,20.0
89660.6628648,43185.3755831,0.0,0.9318757411464038,0.0,0.0,-0.3627776220535668,20.0
89661.3907672,43184.7076069,0.0,0.8690075200445223,0.0,0.0,-0.49479887844059334,20.0
89661.8870174,43183.8713949,0.0,0.8013487037764269,0.0,0.0,-0.5981975049729314,20.0
89662.1733717,43182.9058039,0.0,0.733567358255613,0.0,0.0,-0.6796167529585193,20.0
89662.2519347,43181.8783625,0.0,0.657385938993914,0.0,0.0,-0.7535540638952789,20.0
89662.1151098,43180.8793055,0.0,0.5607428463306042,0.0,0.0,-0.827990012191604,20.0
89661.761565,43179.994737,0.0,0.43869427355544144,0.0,0.0,-0.8986363749312976,20.0
89661.1758206,43179.2439061,0.0,0.34496326016534407,0.0,0.0,-0.9386161884050888,20.0
89660.3830547,43178.5701845,0.0,0.3029998381683904,0.0,0.0,-0.9529906075454937,20.0
89659.6078805,43178.0218232,0.0,0.28486249342412473,0.0,0.0,-0.9585683907996291,20.0
89658.749775,43177.4624044,0.0,0.2767935164830571,0.0,0.0,-0.960929419485606,20.0
89657.8675875,43176.9081968,0.0,0.2723580303680541,0.0,0.0,-0.9621959796704797,20.0
89657.0032312,43176.3762486,0.0,0.26397396770319914,0.0,0.0,-0.9645298048142579,20.0
89656.1508867,43175.8719327,0.0,0.2501904907291856,0.0,0.0,-0.9681966320684499,20.0
89655.296822,43175.3989539,0.0,0.2325886254368463,0.0,0.0,-0.9725752059956075,20.0
89654.4231175,43174.9557166,0.0,0.21572492223112896,0.0,0.0,-0.9764541760514793,20.0
89653.5089205,43174.5310478,0.0,0.20350275117942634,0.0,0.0,-0.9790743742241467,20.0
89652.6169005,43174.1434876,0.0,0.2023395153767417,0.0,0.0,-0.9793154346364124,20.0
89651.7048287,43173.7497888,0.0,0.2128895172703774,0.0,0.0,-0.9770762782077895,20.0
89650.7716695,43173.3228806,0.0,0.23423719787679606,0.0,0.0,-0.9721794768101344,20.0
89649.8303673,43172.8413303,0.0,0.26192935951121715,0.0,0.0,-0.965087048211737,20.0
89648.9324255,43172.3151607,0.0,0.2960123961766537,0.0,0.0,-0.955184098124417,20.0
89648.1408555,43171.7724202,0.0,0.3511313485230489,0.0,0.0,-0.9363262124304677,20.0
89647.3675295,43171.0974945,0.0,0.4360177459795725,0.0,0.0,-0.8999380674195825,20.0
89646.7665999,43170.3365817,0.0,0.5200791202443862,0.0,0.0,-0.8541180882558485,20.0
89646.3458576,43169.5222763,0.0,0.5916836842272357,0.0,0.0,-0.8061702164054964,20.0
89646.0517949,43168.5866025,0.0,0.650807039095898,0.0,0.0,-0.7592431743935735,20.0
89645.8991089,43167.5997466,0.0,0.6945940935713167,0.0,0.0,-0.7194018662582415,20.0
89645.8647715,43166.6214645,0.0,0.73742754988628,0.0,0.0,-0.6754262422120701,20.0
89645.956768,43165.5752987,0.0,0.7816394484282413,0.0,0.0,-0.6237305288831024,20.0
89646.1744258,43164.618963,0.0,0.825256034848378,0.0,0.0,-0.56475877766205,20.0
89646.5342757,43163.6926015,0.0,0.8689816605676265,0.0,0.0,-0.49484429227498455,20.0
89647.0566744,43162.812118,0.0,0.9073206011395762,0.0,0.0,-0.42043944480474005,20.0
89647.6898381,43162.064865,0.0,0.9328705774209994,0.0,0.0,-0.36021172354909714,20.0
89648.4326218,43161.390726,0.0,0.949639777200014,0.0,0.0,-0.3133437306848625,20.0
89649.2454315,43160.7888017,0.0,0.9613616044040512,0.0,0.0,-0.2752886949688791,20.0
89650.0922787,43160.2604866,0.0,0.9716878901982933,0.0,0.0,-0.23626816129557002,20.0
89650.9693801,43159.8071452,0.0,0.9810647590583228,0.0,0.0,-0.19367999001919411,20.0
89651.8931472,43159.4276167,0.0,0.9885380529779815,0.0,0.0,-0.1509719106804357,20.0
89652.8428862,43159.1305961,0.0,0.994142389271478,0.0,0.0,-0.10807825800593304,20.0
89653.8134727,43158.9170373,0.0,0.9981750537960604,0.0,0.0,-0.060386769902288036,20.0
89654.813126,43158.7956406,0.0,0.9999896208290535,0.0,0.0,-0.0045561205170433685,20.0
89655.8267419,43158.786404,0.0,0.9983032440897848,0.0,0.0,0.058229140812926704,20.0
89656.872421,43158.9088054,0.0,0.9931844111840419,0.0,0.0,0.11655353010959417,20.0
89657.8565813,43159.14302,0.0,0.9851468141712355,0.0,0.0,0.17171416519397903,20.0
89658.7364161,43159.4593464,0.0,0.9712476764157139,0.0,0.0,0.23807131506562643,20.0
89659.6700832,43159.9463249,0.0,0.9505686142203298,0.0,0.0,0.31051458848054436,20.0
89660.4497367,43160.5165374,0.0,0.9329949815657181,0.0,0.0,0.35988937796659864,20.0
89661.1441253,43161.1458792,0.0,0.9200113952318417,0.0,0.0,0.39189160828417846,20.0
89661.8182244,43161.8474617,0.0,0.9062466467180944,0.0,0.0,0.4227493528229339,20.0
89662.484846,43162.6423773,0.0,0.8939280038373807,0.0,0.0,0.44821057992345065,20.0
89663.0464572,43163.3946814,0.0,0.8813993091294745,0.0,0.0,0.47237194864437604,20.0
89663.6053774,43164.2351838,0.0,0.8666921959466088,0.0,0.0,0.498843299529266,20.0
89664.1364124,43165.1493175,0.0,0.8540585508219326,0.0,0.0,0.520176885076548,20.0
89664.6113581,43166.0690445,0.0,0.8545088831027926,0.0,0.0,0.5194367802711105,20.0
89665.0780382,43166.9689372,0.0,0.8706535559196674,0.0,0.0,0.49189672245750793,20.0
89665.5656135,43167.7781784,0.0,0.9069218608323276,0.0,0.0,0.4212988705710332,20.0
89666.234863,43168.5710607,0.0,0.9478567688944387,0.0,0.0,0.31869663578549856,20.0
89667.0020305,43169.1527026,0.0,0.9752509711081153,0.0,0.0,0.22110075384918515,20.0
89667.8814001,43169.5730335,0.0,0.9889030522182818,0.0,0.0,0.1485622876552665,20.0
89668.843813,43169.8688757,0.0,0.9955864189563465,0.0,0.0,0.09384925353820488,20.0
89669.8260174,43170.0557115,0.0,0.9993087484825444,0.0,0.0,0.03717559960849264,20.0
89670.8109321,43170.1290933,0.0,0.9984125078804725,0.0,0.0,-0.056324631448643005,20.0
89671.7903646,43170.0182327,0.0,0.9863276070466258,0.0,0.0,-0.16479639431030307,20.0
89672.7038397,43169.7042184,0.0,0.9699416275539922,0.0,0.0,-0.2433377059518576,20.0
89673.5688892,43169.2410196,0.0,0.9557810275806519,0.0,0.0,-0.294079287466617,20.0
89674.4296145,43168.6559687,0.0,0.9436239790706688,0.0,0.0,-0.331019313821472,20.0
89675.2262338,43168.018639,0.0,0.9318060590596786,0.0,0.0,-0.36295656530729775,20.0
89675.9593968,43167.3453164,0.0,0.9190600691060002,0.0,0.0,-0.3941174816915308,20.0
89676.6478879,43166.6217762,0.0,0.905369626072693,0.0,0.0,-0.42462435185112984,20.0
89677.2845109,43165.8562176,0.0,0.8901745517732942,0.0,0.0,-0.45561965209505045,20.0
89677.8643418,43165.0519776,0.0,0.8723420866802524,0.0,0.0,-0.48889598464943756,20.0
89678.3864837,43164.1987136,0.0,0.8514627218722038,0.0,0.0,-0.5244151344707532,20.0
89678.8399561,43163.2987377,0.0,0.8283621355530791,0.0,0.0,-0.5601929778049186,20.0
89679.2138368,43162.3668813,0.0,0.8044546115966138,0.0,0.0,-0.594014122627519,20.0
89679.5088874,43161.4087109,0.0,0.7788722775211303,0.0,0.0,-0.6271825693600289,20.0
89679.7197023,43160.4430311,0.0,0.749677909756401,0.0,0.0,-0.6618028646230487,20.0
89679.8479006,43159.417438,0.0,0.717648100967069,0.0,0.0,-0.6964059183969932,20.0
89679.8780536,43158.4140489,0.0,0.6838135216648682,0.0,0.0,-0.7296568149399352,20.0
89679.8157222,43157.4541385,0.0,0.6453494380972801,0.0,0.0,-0.7638874935142772,20.0
89679.6468523,43156.4574378,0.0,0.6019511957093724,0.0,0.0,-0.7985328784615302,20.0
89679.3743561,43155.505906,0.0,0.5587055596623927,0.0,0.0,-0.82936608177712,20.0
89679.0055126,43154.5960669,0.0,0.5172348411376579,0.0,0.0,-0.8558435132156472,20.0
89678.546196,43153.7214238,0.0,0.47296541509579915,0.0,0.0,-0.8810809929417718,20.0
89677.9927807,43152.8867637,0.0,0.42490489065924286,0.0,0.0,-0.9052379984809834,20.0
89677.3489586,43152.1115712,0.0,0.37751851173089573,0.0,0.0,-0.9260020374170295,20.0
89676.630433,43151.4089181,0.0,0.3343788620432871,0.0,0.0,-0.9424387389208045,20.0
89675.8569189,43150.7809827,0.0,0.29212274837505614,0.0,0.0,-0.9563808341250903,20.0
89675.0148108,43150.2136113,0.0,0.25002621439495454,0.0,0.0,-0.9682390676456555,20.0
89674.1365637,43149.7276297,0.0,0.21062058193838212,0.0,0.0,-0.9775678853480905,20.0
89673.2547434,43149.3291493,0.0,0.17383062993772036,0.0,0.0,-0.9847755643269461,20.0
89672.3270185,43148.9910957,0.0,0.14116722972696538,0.0,0.0,-0.989985764165937,20.0
89671.3706669,43148.7126925,0.0,0.11806239767875186,0.0,0.0,-0.9930061783565821,20.0
89670.4234351,43148.4842227,0.0,0.10411680630641974,0.0,0.0,-0.9945650761235041,20.0
89669.4620445,43148.2807045,0.0,0.09609820028770495,0.0,0.0,-0.9953718581020181,20.0
89668.44391,43148.0822632,0.0,0.09296878120719852,0.0,0.0,-0.9956690241846675,20.0
89667.4742055,43147.8995817,0.0,0.09546558304267677,0.0,0.0,-0.9954327312552675,20.0
89666.495489,43147.7101142,0.0,0.10356343872609904,0.0,0.0,-0.994622850209679,20.0
89665.5013772,43147.5008247,0.0,0.11703055337860781,0.0,0.0,-0.9931283147589222,20.0
